Time, Altitude - m, Altitude - ft, SpeedofSound - ft/sec, AirDensity - slug/ft3,TransVel - ft/sec,Mach, AoA - rad, AoA - deg, AoS - rad, AoS - deg, u_NED, v_NED, w_NED, u_NED - ft/sec, v_NED - ft/sec, w_NED - ft/sec, phi_rad, theta_rad, psi_rad, phi_deg, theta_deg, psi_deg, roll_rate, pitch_rate, yaw_rate, roll_rate - deg, pitch_rate - deg, yaw_rate - deg 
4.1100000000,9063.7514867689,29729.1048766020,995.7246119757,0.0009000282,78.1228197028,0.1323890290,-1.2127033213,-69.5180247864,0.7869647228,45.1126274223,0.0000000003,0.0000000008,40.1899434639,0.0000000010,0.0000000027,131.8230145614,0.8197049336,0.2500418304,2.2912985405,46.9894547906,14.3336081114,131.3483239790,-0.0869145857,0.1189252920,0.4150789894,-4.9823647847,6.8173734240,23.7943369737
4.1200000000,9063.3490983970,29727.7850427423,995.7302751120,0.0009000717,78.3129028562,0.1327103943,-1.2157254837,-69.6912697666,0.7875989319,45.1489833571,0.0000000003,0.0000000008,40.2877309121,0.0000000010,0.0000000027,132.1437573917,0.8197760925,0.2478176471,2.2951135826,46.9935339625,14.2061071610,131.5670206586,-0.0868337540,0.1180584041,0.4147181123,-4.9777311200,6.7676792174,23.7736497517
4.1300000000,9062.9457321506,29726.4620014540,995.7359520107,0.0009001153,78.5029860337,0.1330317540,-1.2187597998,-69.8652114556,0.7882199649,45.1845839762,0.0000000003,0.0000000008,40.3855183728,0.0000000010,0.0000000027,132.4645002626,0.8198370644,0.2455899579,2.2989172589,46.9970291706,14.0784052283,131.7850657981,-0.0867503227,0.1171947827,0.4143560478,-4.9729484338,6.7181722586,23.7528944595
4.1400000000,9062.5413880295,29725.1357527369,995.7416426718,0.0009001591,78.6930692353,0.1333531084,-1.2218060736,-70.0398386166,0.7888278082,45.2194284956,0.0000000003,0.0000000008,40.4833058458,0.0000000010,0.0000000027,132.7852431742,0.8198879234,0.2433588321,2.3027096370,46.9999446522,13.9505062987,132.0024632666,-0.0866643129,0.1163344418,0.4139927994,-4.9680179354,6.6688533526,23.7320713052
4.1500000000,9062.1360660337,29723.8062965904,995.7473470953,0.0009002029,78.8831524611,0.1336744572,-1.2248641082,-70.2151399594,0.7894224491,45.2535161898,0.0000000003,0.0000000008,40.5810933313,0.0000000010,0.0000000027,133.1059861266,0.8199287430,0.2411243389,2.3064907843,47.0022846319,13.8224143302,132.2192169323,-0.0865757457,0.1154773951,0.4136283710,-4.9629408351,6.6197232885,23.7111805006
4.1600000000,9061.7297661629,29722.4736330142,995.7530652813,0.0009002469,79.0732357111,0.1339958005,-1.2279337056,-70.3911041429,0.7900038759,45.2868463915,0.0000000003,0.0000000008,40.6788808292,0.0000000010,0.0000000027,133.4267291199,0.8199595968,0.2388865468,2.3102607682,47.0040533211,13.6941332537,132.4353306621,-0.0864846422,0.1146236562,0.4132627661,-4.9577183445,6.5707828394,23.6902222610
4.1700000000,9061.3224884170,29721.1377620079,995.7587972297,0.0009002909,79.2633189854,0.1343171384,-1.2310146672,-70.5677197767,0.7905720781,45.3194184921,0.0000000003,0.0000000008,40.7766683397,0.0000000010,0.0000000027,133.7474721542,0.8199805580,0.2366455239,2.3140196563,47.0052549172,13.5656669731,132.6508083212,-0.0863910237,0.1137732382,0.4128959887,-4.9523516764,6.5220327621,23.6691968052
4.1800000000,9060.9142327960,29719.7986835710,995.7645429405,0.0009003351,79.4534022841,0.1346384707,-1.2341067935,-70.7449754235,0.7911270461,45.3512319419,0.0000000003,0.0000000008,40.8744558627,0.0000000010,0.0000000027,134.0682152295,0.8199916995,0.2344013378,2.3177675158,47.0058936037,13.4370193653,132.8656537723,-0.0862949112,0.1129261540,0.4125280426,-4.9468420442,6.4734737975,23.6481043553
4.1900000000,9060.5049992997,29718.4563977032,995.7703024138,0.0009003793,79.6434856072,0.1349597975,-1.2372098842,-70.9228596015,0.7916687713,45.3822862500,0.0000000003,0.0000000008,40.9722433982,0.0000000010,0.0000000027,134.3889583461,0.8199930941,0.2321540558,2.3215044142,47.0059735495,13.3081942807,133.0798708757,-0.0861963260,0.1120824164,0.4121589318,-4.9411906625,6.4251066708,23.6269451367
4.2000000000,9060.0947879280,29717.1109044039,995.7760756494,0.0009004237,79.8335689547,0.1352811187,-1.2403237382,-71.1013607861,0.7921972461,45.4125809849,0.0000000003,0.0000000008,41.0700309463,0.0000000010,0.0000000027,134.7097015039,0.8199848143,0.2299037445,2.3252304186,47.0054989085,13.1791955430,133.2934634887,-0.0860952892,0.1112420376,0.4117886603,-4.9353987464,6.3769320910,23.6057193784
4.2100000000,9059.6835986808,29715.7622036729,995.7818626476,0.0009004681,80.0236523268,0.1356024344,-1.2434481537,-71.2804674124,0.7927124641,45.4421157742,0.0000000003,0.0000000008,41.1678185071,0.0000000010,0.0000000027,135.0304447032,0.8199669322,0.2276504701,2.3289455964,47.0044738191,13.0500269499,133.5064354647,-0.0859918222,0.1104050298,0.4114172320,-4.9294675119,6.3289507513,23.5844273122
4.2200000000,9059.2714315579,29714.4102955097,995.7876634081,0.0009005127,80.2137357234,0.1359237445,-1.2465829285,-71.4601678774,0.7932144198,45.4708903049,0.0000000003,0.0000000008,41.2656060804,0.0000000010,0.0000000027,135.3511879439,0.8199395197,0.2253942985,2.3326500147,47.0029024042,12.9206922723,133.7187906535,-0.0858859459,0.1095714047,0.4110446511,-4.9233981753,6.2811633292,23.5630691735
4.2300000000,9058.8582865591,29713.0551799139,995.7934779311,0.0009005574,80.4038191447,0.1362450490,-1.2497278595,-71.6404505423,0.7937031088,45.4989043236,0.0000000003,0.0000000008,41.3633936665,0.0000000010,0.0000000027,135.6719312262,0.8199026485,0.2231352950,2.3363437406,47.0007887703,12.7911952555,133.9305329006,-0.0857776819,0.1087411740,0.4106709218,-4.9171919536,6.2335704863,23.5416452004
4.2400000000,9058.4441636845,29711.6968568851,995.7993062165,0.0009006022,80.5939025907,0.1365663480,-1.2528827429,-71.8213037345,0.7941785277,45.5261576361,0.0000000003,0.0000000008,41.4611812653,0.0000000010,0.0000000027,135.9926745501,0.8198563900,0.2208735245,2.3400268410,46.9981370075,12.6615396187,134.1416660465,-0.0856670511,0.1079143489,0.4102960483,-4.9108500641,6.1861728685,23.5201556344
4.2500000000,9058.0290629338,29710.3353264228,995.8051482643,0.0009006471,80.7839860615,0.1368876413,-1.2560473748,-72.0027157501,0.7946406741,45.5526501084,0.0000000003,0.0000000008,41.5589688768,0.0000000010,0.0000000027,136.3134179159,0.8198008152,0.2186090513,2.3436993829,46.9949511892,12.5317290555,134.3521939269,-0.0855540750,0.1070909404,0.4099200348,-4.9043737242,6.1389711061,23.4986007199
4.2600000000,9057.6129843069,29708.9705885266,995.8110040746,0.0009006921,80.9740695571,0.1372089290,-1.2592215503,-72.1846748562,0.7950895468,45.5783816658,0.0000000003,0.0000000008,41.6567565011,0.0000000010,0.0000000027,136.6341613235,0.8197359948,0.2163419395,2.3473614332,46.9912353713,12.4017672338,134.5621203719,-0.0854387747,0.1062709592,0.4095428856,-4.8977641519,6.0919658138,23.4769807042
4.2700000000,9057.1959278037,29707.6026431962,995.8168736474,0.0009007372,81.1641530775,0.1375302110,-1.2624050643,-72.3671692931,0.7955251456,45.6033522933,0.0000000003,0.0000000008,41.7545441382,0.0000000011,0.0000000027,136.9549047731,0.8196619993,0.2140722527,2.3510130584,46.9869935926,12.2716577962,134.7714492056,-0.0853211714,0.1054544157,0.4091646052,-4.8910225649,6.0451575906,23.4552958375
4.2800000000,9056.7778934241,29706.2314904310,995.8227569826,0.0009007824,81.3542366229,0.1378514874,-1.2655977114,-72.5501872767,0.7959474711,45.6275620358,0.0000000003,0.0000000008,41.8523317881,0.0000000011,0.0000000027,137.2756482648,0.8195788989,0.2118000538,2.3546543252,46.9822298735,12.1414043600,134.9801842463,-0.0852012865,0.1046413202,0.4087851978,-4.8841501812,5.9985470200,23.4335463729
4.2900000000,9056.3588811679,29704.8571302308,995.8286540802,0.0009008277,81.5443201933,0.1381727582,-1.2687992855,-72.7337170008,0.7963565252,45.6510109980,0.0000000003,0.0000000008,41.9501194508,0.0000000011,0.0000000027,137.5963917987,0.8194867633,0.2095254057,2.3582853001,46.9769482168,12.0110105173,135.1883293055,-0.0850791411,0.1038316826,0.4084046681,-4.8771482183,5.9521346702,23.4117325663
4.3000000000,9055.9388910350,29703.4795625949,995.8345649403,0.0009008731,81.7344037887,0.1384940232,-1.2720095803,-72.9177466394,0.7967523108,45.6736993440,0.0000000003,0.0000000008,42.0479071265,0.0000000011,0.0000000027,137.9171353748,0.8193856621,0.2072483705,2.3619060495,46.9711526063,11.8804798357,135.3958881877,-0.0849547566,0.1030255124,0.4080230205,-4.8700178940,5.9059210939,23.3898546762
4.3100000000,9055.5179230253,29702.0987875231,995.8404895628,0.0009009187,81.9244874093,0.1388152826,-1.2752283892,-73.1022643491,0.7971348318,45.6956272979,0.0000000003,0.0000000008,42.1456948150,0.0000000011,0.0000000027,138.2378789933,0.8192756645,0.2049690100,2.3655166396,46.9648470076,11.7498158575,135.6028646906,-0.0848281541,0.1022228191,0.4076402595,-4.8627604255,5.8599068284,23.3679129640
4.3200000000,9055.0959771387,29700.7148050149,995.8464279478,0.0009009643,82.1145710550,0.1391365363,-1.2784555054,-73.2872582713,0.7975040931,45.7167951432,0.0000000003,0.0000000008,42.2434825166,0.0000000011,0.0000000027,138.5586226543,0.8191568392,0.2026873855,2.3691171365,46.9580353668,11.6190221008,135.8092626038,-0.0846993549,0.1014236118,0.4072563898,-4.8553770297,5.8140923958,23.3459076935
4.3300000000,9054.6730533750,29699.3276150699,995.8523800952,0.0009010100,82.3046547259,0.1394577842,-1.2816907218,-73.4727165350,0.7978601007,45.7372032233,0.0000000003,0.0000000008,42.3412702311,0.0000000011,0.0000000027,138.8793663579,0.8190292548,0.2004035581,2.3727076063,46.9507216108,11.4881020591,136.0150857097,-0.0845683801,0.1006278993,0.4068714160,-4.8478689231,5.7684783029,23.3238391312
4.3400000000,9054.2491517340,29697.9372176876,995.8583460051,0.0009010559,82.4947384222,0.1397790265,-1.2849338311,-73.6586272585,0.7982028616,45.7568519406,0.0000000003,0.0000000008,42.4390579586,0.0000000011,0.0000000027,139.2001101041,0.8188929794,0.1981175883,2.3762881146,46.9429096471,11.3570592017,136.2203377820,-0.0844352511,0.0998356902,0.4064853427,-4.8402373217,5.7230650413,23.3017075460
4.3500000000,9053.8242722158,29696.5436128677,995.8643256774,0.0009011018,82.6848221437,0.1401002630,-1.2881846259,-73.8449785525,0.7985323840,45.7757417573,0.0000000003,0.0000000008,42.5368456991,0.0000000011,0.0000000027,139.5208538930,0.8187480809,0.1958295361,2.3798587273,46.9346033633,11.2258969738,136.4250225862,-0.0842999889,0.0990469928,0.4060981749,-4.8324834406,5.6778530876,23.2795132094
4.3600000000,9053.3984148200,29695.1468006096,995.8703191122,0.0009011479,82.8749058907,0.1404214937,-1.2914428987,-74.0317585219,0.7988486768,45.7938731947,0.0000000003,0.0000000008,42.6346334527,0.0000000011,0.0000000027,139.8415977249,0.8185946267,0.1935394612,2.3834195099,46.9258066267,11.0946187966,136.6291438791,-0.0841626149,0.0982618151,0.4057099171,-4.8246084946,5.6328429034,23.2572563953
4.3700000000,9052.9715795467,29693.7467809131,995.8763263095,0.0009011941,83.0649896632,0.1407427186,-1.2947084419,-74.2189552684,0.7991517503,45.8112468333,0.0000000003,0.0000000008,42.7324212194,0.0000000011,0.0000000027,140.1623415997,0.8184326840,0.1912474230,2.3869705277,46.9165232845,10.9632280677,136.8327054082,-0.0840231501,0.0974801650,0.4053205743,-4.8166136973,5.5880349351,23.2349373797
4.3800000000,9052.5437663956,29692.3435537775,995.8823472692,0.0009012403,83.2550734611,0.1410639378,-1.2979810480,-74.4065568928,0.7994416156,45.8278633124,0.0000000003,0.0000000008,42.8302089993,0.0000000011,0.0000000027,140.4830855176,0.8182623194,0.1889534801,2.3905118459,46.9067571632,10.8317281608,137.0357109121,-0.0838816157,0.0967020499,0.4049301513,-4.8085002615,5.5434296143,23.2125564413
4.3900000000,9052.1149753666,29690.9371192026,995.8883819914,0.0009012867,83.4451572847,0.1413851512,-1.3012605095,-74.5945514977,0.7997182848,45.8437233304,0.0000000003,0.0000000008,42.9279967923,0.0000000011,0.0000000027,140.8038294786,0.8180835994,0.1866576912,2.3940435296,46.8965120689,10.7001224265,137.2381641194,-0.0837380329,0.0959274772,0.4045386529,-4.8002693992,5.4990273577,23.1901138608
4.4000000000,9051.6852064597,29689.5274771878,995.8944304761,0.0009013332,83.6352411338,0.1417063588,-1.3045466187,-74.7829271892,0.7999817711,45.8588276441,0.0000000003,0.0000000008,43.0257845984,0.0000000011,0.0000000027,141.1245734829,0.8178965900,0.1843601142,2.3975656437,46.8857917862,10.5684141919,137.4400687492,-0.0835924227,0.0951564539,0.4041460842,-4.7919223212,5.4548285674,23.1676099210
4.4100000000,9051.2544596746,29688.1146277328,995.9004927232,0.0009013798,83.8253250087,0.1420275605,-1.3078391685,-74.9716720801,0.8002320889,45.8731770690,0.0000000003,0.0000000008,43.1235724178,0.0000000011,0.0000000027,141.4453175305,0.8177013569,0.1820608068,2.4010782529,46.8746000788,10.4366067610,137.6414285103,-0.0834448064,0.0943889867,0.4037524500,-4.7834602370,5.4108336306,23.1450449072
4.4200000000,9050.8227350113,29686.6985708370,995.9065687328,0.0009014265,84.0154089093,0.1423487565,-1.3111379515,-75.1607742914,0.8004692532,45.8867724784,0.0000000003,0.0000000008,43.2213602505,0.0000000011,0.0000000027,141.7660616216,0.8174979654,0.1797598262,2.4045814217,46.8629406891,10.3047034148,137.8422471012,-0.0832952049,0.0936250820,0.4033577555,-4.7748843550,5.3670429198,23.1224191064
4.4300000000,9050.3900324696,29685.2793065002,995.9126585048,0.0009014733,84.2054928357,0.1426699465,-1.3144427608,-75.3502219555,0.8006932805,45.8996148041,0.0000000003,0.0000000008,43.3191480964,0.0000000011,0.0000000027,142.0868057563,0.8172864802,0.1774572293,2.4080752143,46.8508173377,10.1727074117,138.0425282099,-0.0831436393,0.0928647463,0.4029620057,-4.7661958823,5.3234567930,23.0997328080
4.4400000000,9049.9563520493,29683.8568347218,995.9187616153,0.0009015202,84.3955767881,0.1429911308,-1.3177533895,-75.5400032177,0.8009041878,45.9117050352,0.0000000003,0.0000000008,43.4169359557,0.0000000011,0.0000000027,142.4075499346,0.8170669661,0.1751530724,2.4115596951,46.8382337236,10.0406219873,138.2422755135,-0.0829901307,0.0921079854,0.4025652055,-4.7573960245,5.2800755937,23.0769863030
4.4500000000,9049.5216937504,29682.4311555014,995.9248746890,0.0009015674,84.5856607663,0.1433123098,-1.3210696311,-75.7301062394,0.8011019936,45.9230442186,0.0000000003,0.0000000008,43.5147238282,0.0000000011,0.0000000027,142.7282941566,0.8168394870,0.1728474117,2.4150349278,46.8251935240,9.9084503546,138.4414926781,-0.0828346999,0.0913548050,0.4021673601,-4.7484859831,5.2368996471,23.0541798811
4.4600000000,9049.0860575727,29681.0022688385,995.9310015157,0.0009016147,84.7757447705,0.1436334828,-1.3243912794,-75.9205191996,0.8012867170,45.9336334583,0.0000000003,0.0000000008,43.6125117142,0.0000000011,0.0000000027,143.0490384225,0.8166041069,0.1705403028,2.4185009764,46.8117003938,9.7761957047,138.6401833582,-0.0826773681,0.0906052105,0.4017684747,-4.7394669585,5.1939292655,23.0313138347
4.4700000000,9048.6494435161,29679.5701747328,995.9371420954,0.0009016622,84.9658288008,0.1439546500,-1.3277181285,-76.1112302979,0.8014583783,45.9434739153,0.0000000003,0.0000000008,43.7102996135,0.0000000011,0.0000000027,143.3697827324,0.8163608890,0.1682318010,2.4219579042,46.7977579658,9.6438612060,138.8383511973,-0.0825181560,0.0898592073,0.4013685543,-4.7303401517,5.1511647493,23.0083884608
4.4800000000,9048.2118515804,29678.1348731837,995.9432964281,0.0009017097,85.1559128571,0.1442758113,-1.3310499731,-76.3022277563,0.8016169987,45.9525668069,0.0000000003,0.0000000008,43.8080875263,0.0000000011,0.0000000027,143.6905270863,0.8161098963,0.1659219612,2.4254057748,46.7833698504,9.5114500054,139.0359998267,-0.0823570846,0.0891168003,0.4009676041,-4.7211067618,5.1086063847,22.9854040580
4.4900000000,9047.7732817655,29676.6963641909,995.9494645137,0.0009017574,85.3459969397,0.1445969666,-1.3343866080,-76.4934998218,0.8017626005,45.9609134072,0.0000000003,0.0000000008,43.9058754525,0.0000000011,0.0000000027,144.0112714843,0.8158511914,0.1636108379,2.4288446511,46.7685396356,9.3789652277,139.2331328661,-0.0821941749,0.0883779942,0.4005656295,-4.7117679863,5.0662544440,22.9623609267
4.5000000000,9047.3337340713,29675.2546477539,995.9556463524,0.0009018051,85.5360810484,0.1449181160,-1.3377278287,-76.6850347686,0.8018952069,45.9685150458,0.0000000003,0.0000000008,44.0036633923,0.0000000011,0.0000000027,144.3320159266,0.8155848366,0.1612984851,2.4322745962,46.7532708864,9.2464099759,139.4297539231,-0.0820294476,0.0876427936,0.4001626357,-4.7023250206,5.0241091851,22.9392593689
4.5100000000,9046.8932084976,29673.8097238722,995.9618419440,0.0009018530,85.7261651835,0.1452392595,-1.3410734313,-76.8768209001,0.8020148420,45.9753731081,0.0000000003,0.0000000008,44.1014513455,0.0000000011,0.0000000027,144.6527604133,0.8153108935,0.1589849568,2.4356956728,46.7375671455,9.1137873318,139.6258665928,-0.0818629236,0.0869112026,0.3997586279,-4.6927790581,4.9821708522,22.9160996885
4.5200000000,9046.4517050444,29672.3615925455,995.9680512886,0.0009019010,85.9162493448,0.1455603970,-1.3444232121,-77.0688465516,0.8021215309,45.9814890346,0.0000000003,0.0000000008,44.1992393123,0.0000000011,0.0000000027,144.9735049444,0.8150294237,0.1566703062,2.4391079433,46.7214319323,8.9811003556,139.8214744580,-0.0816946236,0.0861832254,0.3993536115,-4.6831312904,4.9404396753,22.8928821906
4.5300000000,9046.0092237113,29670.9102537732,995.9742743862,0.0009019490,86.1063335326,0.1458815285,-1.3477769683,-77.2611000923,0.8022152998,45.9868643208,0.0000000003,0.0000000008,44.2970272927,0.0000000011,0.0000000027,145.2942495200,0.8147404881,0.1543545864,2.4425114701,46.7048687433,8.8483520863,140.0165810888,-0.0815245685,0.0854588657,0.3989475920,-4.6733829066,4.8989158709,22.8696071823
4.5400000000,9045.5657644985,29669.4557075549,995.9805112368,0.0009019972,86.2964177468,0.1462026541,-1.3511344976,-77.4535699272,0.8022961757,45.9915005164,0.0000000003,0.0000000008,44.3948152867,0.0000000011,0.0000000027,145.6149941402,0.8144441472,0.1520378500,2.4459063152,46.6878810519,8.7155455419,140.2111900424,-0.0813527789,0.0847381271,0.3985405745,-4.6635350940,4.8575996415,22.8462749719
4.5500000000,9045.1213274056,29667.9979538903,995.9867618403,0.0009020455,86.4865019875,0.1465237736,-1.3544955985,-77.6462444998,0.8023641865,45.9953992255,0.0000000003,0.0000000008,44.4926032943,0.0000000011,0.0000000027,145.9357388052,0.8141404614,0.1497201493,2.4492925404,46.6704723083,8.5826837195,140.4053048632,-0.0811792754,0.0840210127,0.3981325646,-4.6535890373,4.8164911758,22.8228858691
4.5600000000,9044.6759124325,29666.5369927787,995.9930261969,0.0009020939,86.6765862549,0.1468448871,-1.3578600700,-77.8391122939,0.8024193612,45.9985621054,0.0000000003,0.0000000008,44.5903913156,0.0000000011,0.0000000027,146.2564835151,0.8138294903,0.1474015363,2.4526702073,46.6526459394,8.4497695953,140.5989290821,-0.0810040788,0.0833075258,0.3977235677,-4.6435459190,4.7755906493,22.7994401854
4.5700000000,9044.2295195792,29665.0728242198,995.9993043065,0.0009021424,86.8666705488,0.1471659946,-1.3612277120,-78.0321618358,0.8024617296,46.0009908668,0.0000000003,0.0000000008,44.6881793506,0.0000000011,0.0000000027,146.5772282698,0.8135112933,0.1450820624,2.4560393773,46.6344053486,8.3168061251,140.7920662170,-0.0808272096,0.0825976690,0.3973135892,-4.6334069190,4.7348982237,22.7759382332
4.5800000000,9043.7821488455,29663.6054482132,996.0055961691,0.0009021910,87.0567548694,0.1474870961,-1.3645983252,-78.2253816966,0.8024913224,46.0026872730,0.0000000003,0.0000000008,44.7859673993,0.0000000011,0.0000000027,146.8979730696,0.8131859294,0.1427617789,2.4594001116,46.6157539159,8.1837962440,140.9847197721,-0.0806486883,0.0818914450,0.3969026346,-4.6231732150,4.6944140473,22.7523803264
